Lake,Year,Date,Depth_m,Temp_C,DO_mgL,O2Sat%,SpecificConductivity_uscm
Lower Exeter,2021,25-Jul-21,2.239,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,2.26,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,2.277,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,2.295,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,2.313,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,2.335,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,2.355,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,2.373,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,2.393,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,2.416,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,2.436,7.1,11.8,97.6,20.9
Lower Exeter,2021,25-Jul-21,2.455,7.1,11.8,97.6,20.9
Lower Exeter,2021,25-Jul-21,2.47,7.1,11.8,97.6,20.9
Lower Exeter,2021,25-Jul-21,2.483,7.1,11.8,97.6,20.9
Lower Exeter,2021,25-Jul-21,2.497,7.1,11.8,97.6,20.9
Lower Exeter,2021,25-Jul-21,2.508,7.1,11.8,97.6,20.9
Lower Exeter,2021,25-Jul-21,2.519,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,2.529,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,2.541,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,2.549,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,2.558,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,2.564,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,2.57,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,2.575,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,2.579,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,2.582,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,2.583,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,2.586,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,2.588,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,2.589,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,2.591,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,2.592,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,2.594,7.1,11.8,97.6,20.9
Lower Exeter,2021,25-Jul-21,2.596,7.1,11.8,97.6,20.9
Lower Exeter,2021,25-Jul-21,2.599,7.1,11.8,97.6,20.9
Lower Exeter,2021,25-Jul-21,2.603,7.1,11.8,97.6,20.9
Lower Exeter,2021,25-Jul-21,2.607,7.1,11.8,97.6,20.9
Lower Exeter,2021,25-Jul-21,2.612,7.1,11.8,97.6,20.9
Lower Exeter,2021,25-Jul-21,2.617,7.1,11.8,97.6,20.9
Lower Exeter,2021,25-Jul-21,2.623,7.1,11.8,97.6,20.9
Lower Exeter,2021,25-Jul-21,2.631,7.1,11.8,97.6,20.9
Lower Exeter,2021,25-Jul-21,2.637,7.1,11.8,97.6,20.9
Lower Exeter,2021,25-Jul-21,2.644,7.2,11.8,97.6,20.9
Lower Exeter,2021,25-Jul-21,2.651,7.2,11.8,97.6,20.9
Lower Exeter,2021,25-Jul-21,2.658,7.2,11.8,97.6,20.9
Lower Exeter,2021,25-Jul-21,2.666,7.2,11.8,97.6,20.9
Lower Exeter,2021,25-Jul-21,2.673,7.2,11.8,97.6,20.9
Lower Exeter,2021,25-Jul-21,2.681,7.1,11.8,97.6,20.9
Lower Exeter,2021,25-Jul-21,2.689,7.1,11.8,97.6,20.9
Lower Exeter,2021,25-Jul-21,2.699,7.1,11.8,97.6,20.9
Lower Exeter,2021,25-Jul-21,2.708,7.1,11.8,97.6,20.9
Lower Exeter,2021,25-Jul-21,2.717,7.1,11.8,97.6,20.9
Lower Exeter,2021,25-Jul-21,2.725,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,2.736,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,2.744,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,2.753,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,2.762,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,2.773,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,2.786,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,2.798,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,2.81,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,2.823,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,2.839,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,2.852,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,2.866,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,2.881,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,2.9,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,2.917,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,2.934,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,2.951,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,2.968,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,2.987,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,3.001,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,3.015,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,3.029,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,3.043,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,3.053,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,3.063,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,3.074,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,3.085,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,3.094,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,3.102,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,3.11,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,3.118,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,3.126,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,3.133,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,3.14,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,3.146,7.1,11.8,97.6,20.9
Lower Exeter,2021,25-Jul-21,3.153,7.1,11.8,97.6,20.9
Lower Exeter,2021,25-Jul-21,3.16,7.1,11.8,97.6,20.9
Lower Exeter,2021,25-Jul-21,3.166,7.1,11.8,97.6,20.9
Lower Exeter,2021,25-Jul-21,3.173,7.1,11.8,97.6,20.9
Lower Exeter,2021,25-Jul-21,3.18,7.1,11.8,97.6,20.9
Lower Exeter,2021,25-Jul-21,3.188,7.1,11.8,97.6,20.9
Lower Exeter,2021,25-Jul-21,3.193,7.1,11.8,97.6,20.9
Lower Exeter,2021,25-Jul-21,3.199,7.1,11.8,97.6,20.9
Lower Exeter,2021,25-Jul-21,3.205,7.1,11.8,97.6,20.9
Lower Exeter,2021,25-Jul-21,3.214,7.1,11.8,97.6,20.9
Lower Exeter,2021,25-Jul-21,3.222,7.2,11.8,97.6,20.9
Lower Exeter,2021,25-Jul-21,3.233,7.2,11.8,97.6,20.9
Lower Exeter,2021,25-Jul-21,3.246,7.2,11.8,97.6,20.9
Lower Exeter,2021,25-Jul-21,3.264,7.2,11.8,97.6,20.9
Lower Exeter,2021,25-Jul-21,3.279,7.2,11.8,97.6,20.9
Lower Exeter,2021,25-Jul-21,3.293,7.2,11.8,97.6,20.9
Lower Exeter,2021,25-Jul-21,3.306,7.2,11.8,97.6,20.9
Lower Exeter,2021,25-Jul-21,3.321,7.2,11.8,97.6,20.9
Lower Exeter,2021,25-Jul-21,3.334,7.2,11.8,97.6,20.9
Lower Exeter,2021,25-Jul-21,3.345,7.2,11.8,97.6,20.9
Lower Exeter,2021,25-Jul-21,3.357,7.2,11.8,97.6,20.9
Lower Exeter,2021,25-Jul-21,3.371,7.2,11.8,97.6,20.9
Lower Exeter,2021,25-Jul-21,3.383,7.2,11.8,97.6,20.9
Lower Exeter,2021,25-Jul-21,3.394,7.2,11.8,97.6,20.9
Lower Exeter,2021,25-Jul-21,3.406,7.2,11.8,97.6,20.9
Lower Exeter,2021,25-Jul-21,3.418,7.2,11.8,97.6,20.9
Lower Exeter,2021,25-Jul-21,3.432,7.2,11.8,97.6,20.9
Lower Exeter,2021,25-Jul-21,3.445,7.2,11.8,97.6,20.9
Lower Exeter,2021,25-Jul-21,3.457,7.2,11.8,97.6,20.9
Lower Exeter,2021,25-Jul-21,3.469,7.2,11.8,97.6,20.9
Lower Exeter,2021,25-Jul-21,3.482,7.2,11.8,97.6,20.9
Lower Exeter,2021,25-Jul-21,3.497,7.2,11.8,97.6,20.9
Lower Exeter,2021,25-Jul-21,3.511,7.2,11.8,97.6,20.9
Lower Exeter,2021,25-Jul-21,3.526,7.2,11.8,97.6,20.9
Lower Exeter,2021,25-Jul-21,3.543,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,3.563,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,3.58,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,3.597,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,3.616,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,3.641,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,3.657,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,3.682,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,3.698,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,3.728,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,3.745,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,3.771,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,3.788,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,3.813,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,3.831,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,3.847,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,3.861,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,3.878,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,3.89,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,3.904,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,3.919,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,3.934,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,3.954,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,3.968,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,3.984,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,3.999,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,4.017,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,4.031,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,4.046,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,4.061,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,4.078,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,4.092,7.1,11.8,97.6,20.9
Lower Exeter,2021,25-Jul-21,4.106,7.1,11.8,97.6,20.9
Lower Exeter,2021,25-Jul-21,4.12,7.1,11.8,97.6,20.9
Lower Exeter,2021,25-Jul-21,4.133,7.1,11.8,97.6,20.9
Lower Exeter,2021,25-Jul-21,4.149,7.1,11.8,97.6,20.9
Lower Exeter,2021,25-Jul-21,4.161,7.1,11.8,97.6,20.9
Lower Exeter,2021,25-Jul-21,4.171,7.1,11.8,97.6,20.9
Lower Exeter,2021,25-Jul-21,4.18,7.2,11.8,97.6,20.9
Lower Exeter,2021,25-Jul-21,4.192,7.2,11.8,97.6,20.9
Lower Exeter,2021,25-Jul-21,4.201,7.2,11.8,97.6,20.9
Lower Exeter,2021,25-Jul-21,4.209,7.2,11.8,97.6,20.9
Lower Exeter,2021,25-Jul-21,4.217,7.2,11.8,97.6,20.9
Lower Exeter,2021,25-Jul-21,4.228,7.2,11.8,97.6,20.9
Lower Exeter,2021,25-Jul-21,4.24,7.2,11.8,97.6,20.9
Lower Exeter,2021,25-Jul-21,4.257,7.2,11.8,97.6,20.9
Lower Exeter,2021,25-Jul-21,4.274,7.2,11.8,97.6,20.9
Lower Exeter,2021,25-Jul-21,4.288,7.2,11.8,97.6,20.9
Lower Exeter,2021,25-Jul-21,4.313,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,4.331,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,4.351,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,4.372,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,4.397,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,4.418,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,4.438,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,4.456,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,4.474,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,4.496,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,4.514,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,4.532,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,4.551,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,4.573,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,4.592,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,4.611,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,4.63,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,4.654,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,4.673,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,4.693,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,4.713,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,4.733,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,4.758,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,4.779,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,4.8,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,4.821,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,4.847,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,4.869,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,4.891,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,4.914,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,4.94,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,4.961,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,4.982,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,5.001,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,5.013,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,5.023,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,5.03,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,5.037,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,5.041,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,5.043,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,5.043,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,5.04,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,5.037,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,5.034,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,5.03,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,5.027,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,5.024,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,5.02,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,5.017,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,5.013,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,5.01,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,5.006,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,5.002,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,4.999,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,4.996,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,4.993,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,4.99,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,4.988,7.1,11.81,97.5,20.9
Lower Exeter,2021,25-Jul-21,4.986,7.1,11.81,97.5,20.9
Lower Exeter,2021,25-Jul-21,4.984,7.1,11.81,97.5,20.9
Lower Exeter,2021,25-Jul-21,4.982,7.1,11.81,97.5,20.9
Lower Exeter,2021,25-Jul-21,4.98,7.1,11.81,97.5,20.9
Lower Exeter,2021,25-Jul-21,4.978,7.1,11.81,97.5,20.9
Lower Exeter,2021,25-Jul-21,4.976,7.1,11.81,97.5,20.9
Lower Exeter,2021,25-Jul-21,4.976,7.1,11.81,97.5,20.9
Lower Exeter,2021,25-Jul-21,4.976,7.1,11.81,97.5,20.9
Lower Exeter,2021,25-Jul-21,4.98,7.1,11.81,97.5,20.9
Lower Exeter,2021,25-Jul-21,4.985,7.1,11.81,97.5,20.9
Lower Exeter,2021,25-Jul-21,4.991,7.1,11.81,97.5,20.9
Lower Exeter,2021,25-Jul-21,4.997,7.1,11.81,97.5,20.9
Lower Exeter,2021,25-Jul-21,5.003,7.1,11.81,97.5,20.9
Lower Exeter,2021,25-Jul-21,5.01,7.1,11.81,97.5,20.9
Lower Exeter,2021,25-Jul-21,5.017,7.1,11.81,97.5,20.9
Lower Exeter,2021,25-Jul-21,5.026,7.1,11.81,97.5,20.9
Lower Exeter,2021,25-Jul-21,5.038,7.1,11.81,97.5,20.9
Lower Exeter,2021,25-Jul-21,5.048,7.1,11.81,97.5,20.9
Lower Exeter,2021,25-Jul-21,5.058,7.1,11.81,97.5,20.9
Lower Exeter,2021,25-Jul-21,5.07,7.1,11.81,97.5,20.9
Lower Exeter,2021,25-Jul-21,5.082,7.1,11.81,97.5,20.9
Lower Exeter,2021,25-Jul-21,5.097,7.1,11.81,97.5,20.9
Lower Exeter,2021,25-Jul-21,5.109,7.1,11.81,97.5,20.9
Lower Exeter,2021,25-Jul-21,5.121,7.1,11.81,97.5,20.9
Lower Exeter,2021,25-Jul-21,5.132,7.1,11.81,97.5,20.9
Lower Exeter,2021,25-Jul-21,5.146,7.1,11.81,97.5,20.9
Lower Exeter,2021,25-Jul-21,5.157,7.1,11.81,97.5,20.9
Lower Exeter,2021,25-Jul-21,5.169,7.1,11.81,97.5,20.9
Lower Exeter,2021,25-Jul-21,5.18,7.1,11.81,97.5,20.9
Lower Exeter,2021,25-Jul-21,5.193,7.1,11.81,97.5,20.9
Lower Exeter,2021,25-Jul-21,5.204,7.1,11.81,97.5,20.9
Lower Exeter,2021,25-Jul-21,5.215,7.1,11.81,97.5,20.9
Lower Exeter,2021,25-Jul-21,5.226,7.1,11.81,97.5,20.9
Lower Exeter,2021,25-Jul-21,5.237,7.1,11.81,97.5,20.9
Lower Exeter,2021,25-Jul-21,5.251,7.1,11.81,97.5,20.9
Lower Exeter,2021,25-Jul-21,5.263,7.1,11.81,97.5,20.9
Lower Exeter,2021,25-Jul-21,5.274,7.1,11.81,97.6,20.9
Lower Exeter,2021,25-Jul-21,5.286,7.1,11.81,97.6,20.9
Lower Exeter,2021,25-Jul-21,5.3,7.1,11.81,97.6,20.9
Lower Exeter,2021,25-Jul-21,5.313,7.1,11.81,97.6,20.9
Lower Exeter,2021,25-Jul-21,5.325,7.1,11.81,97.6,20.9
Lower Exeter,2021,25-Jul-21,5.338,7.1,11.81,97.6,20.9
Lower Exeter,2021,25-Jul-21,5.354,7.1,11.81,97.6,20.9
Lower Exeter,2021,25-Jul-21,5.374,7.1,11.81,97.6,20.9
Lower Exeter,2021,25-Jul-21,5.39,7.1,11.81,97.6,20.9
Lower Exeter,2021,25-Jul-21,5.404,7.1,11.81,97.6,20.9
Lower Exeter,2021,25-Jul-21,5.415,7.1,11.81,97.6,20.9
Lower Exeter,2021,25-Jul-21,5.426,7.1,11.81,97.6,20.9
Lower Exeter,2021,25-Jul-21,5.436,7.1,11.81,97.6,20.9
Lower Exeter,2021,25-Jul-21,5.445,7.1,11.81,97.6,20.9
Lower Exeter,2021,25-Jul-21,5.454,7.1,11.81,97.6,20.9
Lower Exeter,2021,25-Jul-21,5.464,7.1,11.81,97.6,20.9
Lower Exeter,2021,25-Jul-21,5.472,7.1,11.81,97.6,20.9
Lower Exeter,2021,25-Jul-21,5.481,7.1,11.81,97.6,20.9
Lower Exeter,2021,25-Jul-21,5.489,7.1,11.81,97.6,20.9
Lower Exeter,2021,25-Jul-21,5.499,7.1,11.81,97.6,20.9
Lower Exeter,2021,25-Jul-21,5.508,7.1,11.81,97.6,20.9
Lower Exeter,2021,25-Jul-21,5.516,7.1,11.81,97.6,20.9
Lower Exeter,2021,25-Jul-21,5.525,7.1,11.81,97.6,20.9
Lower Exeter,2021,25-Jul-21,5.536,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,5.549,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,5.56,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,5.572,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,5.584,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,5.598,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,5.611,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,5.624,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,5.639,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,5.655,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,5.675,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,5.692,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,5.709,7.1,11.8,97.5,20.9
Lower Exeter,2021,25-Jul-21,5.727,7.1,11.81,97.5,20.9
Lower Exeter,2021,25-Jul-21,5.749,7.1,11.81,97.5,20.9
Lower Exeter,2021,25-Jul-21,5.767,7.1,11.81,97.5,20.9
Lower Exeter,2021,25-Jul-21,5.786,7.1,11.81,97.5,20.9
Lower Exeter,2021,25-Jul-21,5.806,7.1,11.81,97.5,20.9
Lower Exeter,2021,25-Jul-21,5.831,7.1,11.81,97.5,20.9
Lower Exeter,2021,25-Jul-21,5.851,7.1,11.81,97.5,20.9
Lower Exeter,2021,25-Jul-21,5.87,7.1,11.81,97.5,20.9
Lower Exeter,2021,25-Jul-21,5.888,7.1,11.81,97.5,20.9
Lower Exeter,2021,25-Jul-21,5.906,7.1,11.81,97.5,20.9
Lower Exeter,2021,25-Jul-21,5.928,7.1,11.81,97.4,20.9
Lower Exeter,2021,25-Jul-21,5.946,7.1,11.81,97.4,20.9
Lower Exeter,2021,25-Jul-21,5.965,7.1,11.81,97.4,20.9
Lower Exeter,2021,25-Jul-21,5.984,7.1,11.81,97.4,20.9
Lower Exeter,2021,25-Jul-21,6.007,7.1,11.81,97.4,20.9
Lower Exeter,2021,25-Jul-21,6.026,7.1,11.81,97.4,20.9
Lower Exeter,2021,25-Jul-21,6.045,7.1,11.81,97.4,20.9
Lower Exeter,2021,25-Jul-21,6.064,7.1,11.81,97.4,20.9
Lower Exeter,2021,25-Jul-21,6.082,7,11.81,97.4,20.9
Lower Exeter,2021,25-Jul-21,6.102,7,11.81,97.4,20.9
Lower Exeter,2021,25-Jul-21,6.119,7,11.81,97.4,20.9
Lower Exeter,2021,25-Jul-21,6.136,7,11.81,97.4,20.9
Lower Exeter,2021,25-Jul-21,6.153,7,11.81,97.4,20.9
Lower Exeter,2021,25-Jul-21,6.173,7,11.81,97.4,20.9
Lower Exeter,2021,25-Jul-21,6.186,7,11.82,97.5,20.9
Lower Exeter,2021,25-Jul-21,6.197,7,11.82,97.5,20.9
Lower Exeter,2021,25-Jul-21,6.206,7,11.82,97.5,20.9
Lower Exeter,2021,25-Jul-21,6.218,7,11.82,97.5,20.9
Lower Exeter,2021,25-Jul-21,6.227,7,11.82,97.5,20.9
Lower Exeter,2021,25-Jul-21,6.236,7,11.82,97.5,20.9
Lower Exeter,2021,25-Jul-21,6.245,7,11.82,97.5,20.9
Lower Exeter,2021,25-Jul-21,6.253,7,11.82,97.5,20.9
Lower Exeter,2021,25-Jul-21,6.262,7,11.82,97.5,20.9
Lower Exeter,2021,25-Jul-21,6.267,7,11.82,97.5,20.9
Lower Exeter,2021,25-Jul-21,6.271,7,11.82,97.5,20.9
Lower Exeter,2021,25-Jul-21,6.275,7,11.82,97.5,20.9
Lower Exeter,2021,25-Jul-21,6.278,7,11.82,97.5,20.9
Lower Exeter,2021,25-Jul-21,6.277,7,11.82,97.5,20.9
Lower Exeter,2021,25-Jul-21,6.275,7,11.82,97.5,20.9
Lower Exeter,2021,25-Jul-21,6.273,7.1,11.82,97.5,20.9
Lower Exeter,2021,25-Jul-21,6.269,7.1,11.82,97.5,20.9
Lower Exeter,2021,25-Jul-21,6.265,7.1,11.82,97.5,20.9
Lower Exeter,2021,25-Jul-21,6.258,7.1,11.82,97.5,20.9
Lower Exeter,2021,25-Jul-21,6.251,7.1,11.82,97.6,20.9
Lower Exeter,2021,25-Jul-21,6.243,7.1,11.82,97.6,20.9
Lower Exeter,2021,25-Jul-21,6.233,7.1,11.82,97.6,20.9
Lower Exeter,2021,25-Jul-21,6.223,7.1,11.82,97.6,20.9
Lower Exeter,2021,25-Jul-21,6.212,7.1,11.82,97.6,20.9
Lower Exeter,2021,25-Jul-21,6.201,7.1,11.82,97.6,20.9
Lower Exeter,2021,25-Jul-21,6.188,7.1,11.82,97.6,20.9
Lower Exeter,2021,25-Jul-21,6.178,7.1,11.82,97.6,20.9
Lower Exeter,2021,25-Jul-21,6.167,7.1,11.82,97.6,20.9
Lower Exeter,2021,25-Jul-21,6.156,7.1,11.82,97.6,20.9
Lower Exeter,2021,25-Jul-21,6.145,7.1,11.82,97.6,20.9
Lower Exeter,2021,25-Jul-21,6.134,7.1,11.82,97.6,20.9
Lower Exeter,2021,25-Jul-21,6.124,7.1,11.82,97.6,20.9
Lower Exeter,2021,25-Jul-21,6.115,7.1,11.82,97.6,20.9
Lower Exeter,2021,25-Jul-21,6.106,7.1,11.82,97.6,20.9
