Lake,Year,Date,Month,LAB ID,Depth,Conductivity,TDS,Hardness,pH,TSS,IB,Turbidity,Alkalinity,Bicarbonate,Carbonate,Hydroxide,Chloride,Fluoride,Sulphate,AmmoniaN,NitrateN,NitriteN,Orthophosphate ,Phosphorus,TKN,Total Nitrogen,Aluminum,Antimony ,Arsenic,Barium ,Beryllium,Bismuth,Boron ,Cadmium,Calcium,Cesium,Chromium,Cobalt,Copper,Iron,Lead,Lithium,Magnesium,Manganese,Mercury,Molybdenum,Nickel,Potassium,Rubidium,Selenium,Silicon,Silver,Sodium,Strontium,Sulfur,Tellurium,Thallium,Thorium,Tin,Titanium,Tungsten,Uranium,Vanadium,Zinc,Zirconium,TOC,Radium.226,Notes,Nitrate and Nitrite (as N),Anion Sum,Cation Sum,,,,,
Nanuq,2009,11-May-09,April,L765568-3,Deep,13.6,8.3,4.73,6.32,<3.0,8,0.27,4,4,<2.0,<2.0,<0.50,,1.41,0.0128,0.0673,<0.0010,<0.0010,<0.0020,<0.050,,<0.010,<0.00010,0.000078,0.00254,<0.00020,,0.004,<0.000010,0.923,,0.00013,<0.00010,0.00053,0.019,0.000175,,0.589,0.0185,<0.000020,<0.000050,0.00043,0.449,,<0.00010,0.277,<0.00010,0.558,0.00636,,,,,,,,0.000018,0.000057,0.0014,,1.7,,,,,,,,,,
Nanuq,2009,11-May-09,April,L765568-4,Deep,13.7,8.3,4.71,6.23,<3.0,8.2,0.27,3.9,3.9,<2.0,<2.0,<0.50,,1.41,0.013,0.0682,<0.0010,<0.0010,0.0029,<0.050,,<0.0090,<0.00010,0.000086,0.00259,<0.00020,,0.0044,<0.000010,0.905,,0.00017,<0.00010,0.00054,0.022,<0.000050,,0.596,0.0249,<0.000020,<0.000050,0.00042,0.448,,0.00012,0.301,<0.00010,0.561,0.00643,,,,,,,,0.000019,<0.000050,0.0014,,1.71,,,,,,,,,,
Nanuq,2009,18-May-09,April,L766395-14,13,12.3,6.9,3.85,6.33,<3.0,10.8,0.18,3,3,<2.0,<2.0,<0.50,,1.26,0.0201,0.0268,<0.0010,<0.0010,<0.0020,0.093,,<0.0080,<0.00010,0.000105,0.00177,<0.00020,,<0.0010,<0.000010,0.754,,<0.00010,<0.00010,0.00051,0.014,0.000063,,0.479,0.00205,<0.000020,<0.000050,0.00031,0.318,,<0.00010,0.158,<0.00010,0.486,0.00502,,,,,,,,0.000014,<0.000050,0.0011,,1.67,,,,,,,,,,
Nanuq,2009,18-May-09,April,L766395-12,13,12.2,6.7,3.65,6.29,<3.0,8,0.18,3,3,<2.0,<2.0,<0.50,,1.24,0.0204,0.0211,<0.0010,<0.0010,<0.0020,0.099,,<0.0070,<0.00010,0.000072,0.00165,<0.00020,,<0.0010,<0.000010,0.719,,<0.00010,<0.00010,0.00037,<0.010,0.000159,,0.45,0.00148,<0.000020,<0.000050,0.00024,0.322,,<0.00010,0.151,<0.00010,0.454,0.00482,,,,,,,,0.000014,<0.000050,<0.0010,,1.65,,,,,,,,,,
Nanuq,2009,18-May-09,April,L766395-13,24,13.7,7.7,4.33,6.09,<3.0,6.8,0.25,3.7,3.7,<2.0,<2.0,<0.50,,1.36,0.0115,0.0667,<0.0010,<0.0010,0.0033,0.073,,<0.0070,<0.00010,0.000088,0.00247,<0.00020,,<0.0010,<0.000010,0.872,,<0.00010,<0.00010,0.00044,0.032,0.000211,,0.522,0.0271,<0.000020,<0.000050,0.00055,0.351,,<0.00010,0.353,<0.00010,0.513,0.00602,,,,,,,,0.000016,0.000056,0.0013,,1.62,,,,,,,,,,
Nanuq,2009,18-May-09,April,L766395-11,24,13.7,7.6,4.52,6.09,<3.0,11.5,0.27,3.4,3.4,<2.0,<2.0,<0.50,,1.35,0.0123,0.0683,<0.0010,<0.0010,0.0025,0.072,,<0.0070,<0.00010,0.00009,0.00248,<0.00020,,<0.0010,<0.000010,0.902,,0.00012,<0.00010,0.00047,0.018,0.00017,,0.552,0.0216,<0.000020,<0.000050,0.00049,0.367,,<0.00010,0.304,<0.00010,0.543,0.0062,,,,,,,,0.000016,<0.000050,0.0014,,1.59,,,,,,,,,,
Nanuq,2009,13-Jul-09,July,L793163-1,1,10.8,6.6,3.38,6.67,<3.0,6.6,0.25,3,3,<2.0,<2.0,<0.50,,1.14,<0.0050,<0.0050,<0.0010,0.0015,<0.0020,0.05,,0.0079,<0.00010,0.000091,0.00173,<0.00020,,<0.0010,<0.000010,0.644,,<0.00010,<0.00010,0.00048,0.012,0.00106,,0.43,0.0043,<0.000020,<0.000050,0.00028,0.355,,<0.00010,0.113,<0.00010,0.414,0.0048,,,,,,,,0.000018,<0.000050,<0.0010,,1.74,,,,,,,,,,
Nanuq,2009,13-Jul-09,July,L793163-2,1,11,6.8,3.42,6.53,<3.0,1.7,0.3,3.4,3.4,<2.0,<2.0,<0.50,,1.19,<0.0050,<0.0050,<0.0010,0.0023,0.0059,0.05,,0.0085,<0.00010,0.000098,0.00181,<0.00020,,0.0019,<0.000010,0.658,,<0.00010,<0.00010,0.00051,0.013,0.000559,,0.432,0.00444,<0.000020,<0.000050,0.00039,0.355,,0.0001,0.119,<0.00010,0.406,0.00491,,,,,,,,0.000018,<0.000050,<0.0010,,1.69,,,,,,,,,,
Nanuq,2009,13-Jul-09,July,L793163-3,13,10.8,6.9,4.13,6.47,<3.0,17.3,0.26,2.9,2.9,<2.0,<2.0,<0.50,,1.16,<0.0050,<0.0050,<0.0010,0.008,0.0116,<0.050,,0.0102,<0.00010,0.000101,0.00175,<0.00020,,0.0044,<0.000010,0.79,,<0.00010,<0.00010,0.0006,0.021,<0.000050,,0.523,0.00514,<0.000020,<0.000050,0.00028,0.415,,<0.00010,0.125,<0.00010,0.501,0.00474,,,,,,,,0.000021,<0.000050,<0.0030,,1.74,,,,,,,,,,
Nanuq,2009,30-Jul-09,August,L800483-5,1,11.4,8.8,7.84,6.71,<3.0,39.5,0.29,3,3,<2.0,<2.0,<0.50,,1.2,<0.0050,<0.0050,<0.0010,<0.0010,<0.0020,0.12,,0.014,<0.00010,0.000142,0.00162,<0.00020,,<0.0010,<0.000010,2.37,,0.00044,<0.00010,0.00042,0.171,0.000069,,0.469,0.00373,<0.000020,<0.000050,0.00022,0.371,,0.00035,0.122,<0.00010,0.482,0.00569,,,,,,,,0.000021,0.00024,<0.0010,,1.96,,,,,,,,,,
Nanuq,2009,30-Jul-09,August,L800483-6,1,11.1,6.9,3.34,6.64,<3.0,5.1,0.3,3.1,3.1,<2.0,<2.0,<0.50,,1.2,<0.0050,<0.0050,<0.0010,<0.0010,0.0024,0.11,,0.0086,<0.00010,0.000104,0.00171,<0.00020,,<0.0010,<0.000010,0.645,,0.00033,<0.00010,0.00037,0.014,0.00121,,0.419,0.00284,<0.000020,<0.000050,0.0002,0.357,,0.00019,0.098,<0.00010,0.434,0.00452,,,,,,,,0.00002,0.000163,<0.0010,,1.95,,,,,,,,,,
Nanuq,2009,30-Jul-09,August,L800483-7,1,14.6,6.9,3.33,6.87,<3.0,4.3,0.28,3.1,3.1,<2.0,<2.0,<0.50,,1.23,<0.0050,<0.0050,<0.0010,<0.0010,0.0026,0.11,,0.0079,<0.00010,0.00011,0.00154,<0.00020,,<0.0010,<0.000010,0.651,,0.00034,<0.00010,0.00038,0.011,0.00104,,0.415,0.00274,<0.000020,<0.000050,0.00019,0.357,,<0.00010,0.104,<0.00010,0.432,0.00447,,,,,,,,0.000015,<0.000050,<0.0010,,1.96,,,,,,,,,,
Nanuq,2009,30-Jul-09,August,L800485-3,13,11.4,7,3.55,6.61,<3.0,7.3,0.31,3.2,3.2,<2.0,<2.0,<0.50,,1.16,<0.0050,<0.0050,<0.0010,<0.0010,<0.0020,0.12,,0.0088,<0.00010,0.000147,0.00159,<0.00020,,<0.0010,<0.000010,0.684,,0.00039,<0.00010,0.0004,<0.010,<0.000050,,0.447,0.00314,<0.000020,<0.000050,0.00021,0.371,,0.00032,0.11,<0.00010,0.482,0.00499,,,,,,,,0.000015,<0.000050,<0.0010,,1.88,,,,,,,,,,
Nanuq,2009,30-Jul-09,August,L800485-4,13,11,6.9,3.42,6.63,<3.0,5.5,0.3,3.2,3.2,<2.0,<2.0,<0.50,,1.19,<0.0050,<0.0050,<0.0010,<0.0010,0.002,0.11,,0.0069,<0.00010,0.000128,0.00155,<0.00020,,<0.0010,<0.000010,0.668,,0.00039,<0.00010,0.00037,0.012,0.000152,,0.425,0.00302,<0.000020,<0.000050,0.00018,0.358,,0.00022,0.102,<0.00010,0.441,0.00457,,,,,,,,0.000016,<0.000050,<0.0010,,1.88,,,,,,,,,,
Nanuq,2009,30-Jul-09,August,L800485-5,13,11.1,6.4,3.39,6.62,<3.0,13.6,0.29,2.5,2.5,<2.0,<2.0,<0.50,,1.19,<0.0050,<0.0050,<0.0010,<0.0010,<0.0020,0.1,,0.0071,<0.00010,0.000115,0.00157,<0.00020,,<0.0010,<0.000010,0.661,,0.00038,<0.00010,0.00037,0.012,0.000053,,0.421,0.00295,<0.000020,<0.000050,0.00019,0.358,,0.00014,0.118,<0.00010,0.434,0.00452,,,,,,,,0.000017,0.000167,<0.0010,,1.87,,,,,,,,,,
Nanuq,2009,8-Sep-09,September,L817791-4,1,11.4,6.6,3.32,6.76,<3.0,8,0.37,2.6,2.6,<2.0,<2.0,<0.50,,1.41,<0.0050,<0.0050,<0.0010,<0.0010,<0.0020,<0.050,,0.0061,<0.00010,0.000108,0.00145,<0.00020,,0.0012,<0.000010,0.648,,<0.00050,<0.00010,0.00034,<0.010,<0.000050,,0.413,0.00197,<0.000020,<0.000050,0.00014,0.364,,<0.00010,0.094,<0.00010,0.446,0.00444,,,,,,,,0.000015,<0.000050,<0.0010,,1.73,,,,,,,,,,
Nanuq,2009,8-Sep-09,September,L817791-3,15,11.6,6.9,3.42,6.75,<3.0,5.1,0.29,3,3,<2.0,<2.0,<0.50,,1.38,<0.0050,<0.0050,<0.0010,<0.0010,<0.0020,0.05,,0.0063,<0.00010,0.000131,0.00145,<0.00020,,0.0019,<0.000010,0.653,,<0.00050,<0.00010,0.00036,<0.010,0.000054,,0.434,0.00204,<0.000020,<0.000050,0.00016,0.377,,<0.00010,0.094,<0.00010,0.456,0.00448,,,,,,,,0.000017,<0.000050,<0.0010,,1.81,,,,,,,,,,
Nema,2009,29-Apr-09,April,L758918-1,4,366,201,95,7.38,<3.0,-2.5,0.38,36.5,36.5,<2.0,<2.0,47.9,,58.2,0.0751,0.774,0.0133,<0.0010,0.0046,0.484,,0.0174,0.00055,0.000324,0.0548,<0.00020,,0.0122,0.000046,17.4,,0.00042,0.00017,0.00181,0.033,0.000059,,12.5,0.0565,<0.000020,0.0176,0.00352,11.3,,<0.00050,0.934,<0.00010,22.8,0.246,,,,,,,,0.00013,0.000299,<0.0060,,5.81,,,,,,,,,,
Nema,2009,29-Apr-09,April,L758918-2,4,371,202,96.8,7.36,<3.0,-1.8,0.32,36.9,36.9,<2.0,<2.0,48.2,,58.6,0.0714,0.761,0.0138,<0.0010,0.0039,0.481,,0.0176,0.00052,0.000353,0.057,<0.00020,,0.0121,0.000047,17.6,,0.00044,0.00019,0.00183,0.037,<0.000050,,12.9,0.0609,<0.000020,0.0176,0.00382,11.6,,<0.00050,0.951,<0.00010,23.2,0.254,,,,,,,,0.000129,0.000393,<0.0030,,5.53,,,,,,,,,,
Nema,2009,29-Apr-09,April,L758918-3,7,396,213,103,7.5,<3.0,-1.6,0.34,41.2,41.2,<2.0,<2.0,50.2,,60.9,0.0863,0.723,0.0135,<0.0010,0.0038,0.473,,0.0185,0.00053,0.000376,0.061,<0.00020,,0.0113,0.000046,18.4,,0.00046,0.00028,0.00177,0.044,<0.000050,,13.8,0.0678,<0.000020,0.0172,0.00392,12.3,,<0.00050,1.01,<0.00010,24.5,0.268,,,,,,,,0.000125,0.000485,<0.0030,,5.78,,,,,,,,,,
Nema,2009,29-Apr-09,April,L758918-4,7,384,213,106,7.18,<3.0,0.1,0.36,39.4,39.4,<2.0,<2.0,50.1,,60.8,0.0724,0.723,0.0164,<0.0010,0.0041,0.419,,0.0216,0.00053,0.000389,0.0614,<0.00020,,0.0131,0.000055,18.9,,0.00042,0.00029,0.00182,0.044,<0.000050,,14.2,0.0695,<0.000020,0.0174,0.00389,12.5,,<0.00050,1.02,<0.00010,24.9,0.271,,,,,,,,0.000123,0.000499,<0.0030,,5.73,,,,,,,,,,
Nema,2009,3-Jul-09,July,L789855-4,1,155,81.6,36.7,7.04,<3.0,-1.2,0.93,14.9,14.9,<2.0,<2.0,19.3,,22.5,0.0104,0.254,0.0022,<0.0010,0.0046,0.214,,0.0517,0.00038,0.00016,0.0261,<0.00020,,0.0094,0.000046,6.76,,0.00273,0.0002,0.00323,0.065,0.000873,,4.83,0.0195,<0.000020,0.00877,0.0255,4.86,,<0.0010,0.271,<0.00010,9.81,0.103,,,,,,,,0.000098,<0.0010,<0.0050,,3.63,,,,,,,,,,
Nema,2009,3-Jul-09,July,L789855-3,4,155,79.9,37.3,7.03,<3.0,1.5,0.74,12.3,12.3,<2.0,<2.0,19.1,,22.5,0.0096,0.242,0.0021,<0.0010,0.0048,0.226,,0.0405,0.00023,0.00016,0.0258,<0.00020,,0.0085,0.000041,6.84,,0.00078,0.00016,0.00171,0.051,0.000066,,4.9,0.0198,<0.000020,0.00892,0.00265,4.79,,<0.0010,0.266,<0.00010,9.95,0.104,,,,,,,,0.000095,<0.0010,<0.0030,,3.56,,,,,,,,,,
Nema,2009,30-Jul-09,August,L800485-12,1,208,110,47.8,7.04,<3.0,-2.1,0.58,14.4,14.4,<2.0,<2.0,29.7,,31.2,0.0157,0.368,0.0016,<0.0010,0.0096,0.1,,0.0253,0.0004,0.000203,0.0282,<0.00020,,0.006,0.000021,8.87,,0.0167,0.0003,0.00275,0.138,0.000198,,6.22,0.00462,<0.000020,0.0161,0.00917,6.21,,<0.00050,0.096,<0.00010,13.9,0.159,,,,,,,,0.000106,<0.000050,0.0011,,3.66,,,,,,,,,,
Nema,2009,30-Jul-09,August,L800485-13,1,209,111,49,7.17,<3.0,-1.3,0.57,15.8,15.8,<2.0,<2.0,28.8,,31.3,0.0191,0.371,0.0018,<0.0010,0.0057,0.296,,0.0445,0.00038,0.000204,0.028,<0.00020,,0.0067,<0.000010,9.08,,0.00058,<0.00010,0.00117,0.042,0.000108,,6.4,0.00447,<0.000020,0.0155,0.00136,6.3,,<0.00050,0.1,<0.00010,14.1,0.163,,,,,,,,0.000104,<0.00016,<0.0010,,3.92,,,,,,,,,,
Nema,2009,30-Jul-09,August,L800485-14,1,207,110,48.4,7.24,<3.0,-1.7,0.55,15.9,15.9,<2.0,<2.0,28.4,,31.3,0.0189,0.366,0.0017,<0.0010,0.0054,0.318,,0.033,0.00037,0.000206,0.0273,<0.00020,,0.0056,0.000017,8.91,,0.00047,<0.00010,0.00114,0.035,0.00016,,6.35,0.00421,<0.000020,0.0152,0.00134,6.19,,<0.00050,0.103,<0.00010,13.9,0.159,,,,,,,,0.000102,<0.00015,<0.0010,,3.89,,,,,,,,,,
Nema,2009,30-Jul-09,August,L800485-15,4,207,107,44.8,7.22,<3.0,-6.1,0.59,15.2,15.2,<2.0,<2.0,28.6,,31.3,0.0158,0.368,0.0019,<0.0010,0.0052,0.308,,0.0185,0.00037,0.00018,0.0282,<0.00020,,0.0037,0.000011,8.66,,0.00046,<0.00010,0.00106,0.034,0.00011,,5.63,0.00376,<0.000020,0.0149,0.00114,5.54,,<0.00050,0.079,<0.00010,12.4,0.158,,,,,,,,0.000107,<0.000050,<0.0010,,3.98,,,,,,,,,,
Nema,2009,30-Jul-09,August,L800485-16,5,208,107,46.1,7.24,<3.0,-5.1,0.57,16.1,16.1,<2.0,<2.0,28.4,,31.2,0.0179,0.367,0.002,<0.0010,0.0052,0.121,,0.0179,0.00038,0.00021,0.028,<0.00020,,0.0043,0.000017,8.8,,0.00039,<0.00010,0.00097,0.035,0.000062,,5.86,0.00401,<0.000020,0.0154,0.00112,5.67,,<0.00050,0.081,<0.00010,12.8,0.161,,,,,,,,0.000107,<0.000050,<0.0010,,3.63,,,,,,,,,,
Nema,2009,30-Jul-09,August,L800485-17,3,207,107,45.1,7.25,<3.0,-6,0.57,16.2,16.2,<2.0,<2.0,28.2,,31.2,0.0172,0.362,0.0017,<0.0010,0.0051,0.301,,0.0171,0.00037,0.00022,0.027,<0.00020,,0.0038,0.000011,8.58,,0.00038,<0.00010,0.00092,0.03,0.000072,,5.74,0.00383,<0.000020,0.0149,0.00108,5.56,,<0.00050,0.081,<0.00010,12.5,0.157,,,,,,,,0.000099,0.000091,<0.0010,,3.91,,,,,,,,,,
Nema,2009,7-Sep-09,September,L816812-19,1,230,124,55,7.23,<3.0,-0.4,0.71,19.3,19.3,<2.0,<2.0,32.2,,34.7,0.0114,0.278,0.0013,<0.0010,0.0063,0.121,,0.0152,0.0004,0.00044,0.0275,<0.00020,,0.006,<0.000010,10.1,,<0.00050,<0.00010,0.00136,0.021,0.000184,,7.24,0.00433,<0.000020,0.0173,0.00117,7,,<0.00050,<0.050,<0.00010,17.1,0.176,,,,,,,,0.000098,<0.0010,<0.0010,,3.49,,,,,,,,,,
Nema,2009,7-Sep-09,September,L816804-1,4.5,230,122,50.5,7.19,<3.0,-2.5,0.67,18.4,18.4,<2.0,<2.0,31.9,,35,0.0132,0.274,<0.0010,<0.0010,0.0046,0.196,,0.0116,0.00037,0.000328,0.0256,<0.00020,,0.0067,0.000026,9.3,,0.00038,<0.00010,0.00094,0.018,<0.000050,,6.63,0.00412,<0.000020,0.0172,0.00122,6.76,,0.00047,<0.050,<0.00010,16.8,0.16,,,,,,,,0.000104,0.000061,<0.0010,,3.52,,,,,,,,,,
S2,2009,18-May-09,April,L766395-5,3,24.9,14.2,7.61,6.92,<3.0,4.3,0.25,5.3,5.3,<2.0,<2.0,0.97,,3.06,0.0156,0.0163,<0.0010,<0.0010,0.002,0.174,,<0.0070,<0.00010,0.000217,0.00282,<0.00020,,0.0025,<0.000010,1.47,,<0.00010,<0.00010,0.00083,<0.010,0.000153,,0.957,0.00143,<0.000020,0.00022,0.00124,0.762,,<0.00010,0.065,<0.00010,0.98,0.0113,,,,,,,,0.00003,<0.000050,0.0012,,2.77,,,,,,,,,,
S2,2009,18-May-09,April,L766395-6,3,25.2,14.5,7.64,6.95,<3.0,2.3,0.63,5.7,5.7,<2.0,<2.0,0.97,,3.09,0.015,0.0168,<0.0010,<0.0010,0.0031,0.183,,<0.0070,<0.00010,0.000215,0.00286,<0.00020,,0.0026,<0.000010,1.49,,<0.00010,<0.00010,0.00078,0.014,0.00005,,0.952,0.00165,<0.000020,0.000211,0.00129,0.778,,<0.00010,0.069,<0.00010,0.961,0.0113,,,,,,,,0.000042,0.000066,0.0011,,2.8,,,,,,,,,,
S2,2009,18-May-09,April,L766395-7,5,26.6,14.8,8.12,6.97,<3.0,6.8,0.38,5.1,5.1,<2.0,<2.0,1.1,,3.26,0.0169,0.022,<0.0010,<0.0010,0.0023,0.138,,<0.0070,<0.00010,0.00022,0.00299,<0.00020,,0.003,<0.000010,1.56,,<0.00010,<0.00010,0.00082,<0.010,<0.000050,,1.03,0.00154,<0.000020,0.000275,0.00123,0.805,,<0.00010,0.089,<0.00010,1.09,0.0126,,,,,,,,0.000036,<0.000050,0.0011,,2.8,,,,,,,,,,
S2,2009,18-May-09,April,L766395-8,5,26.2,14.9,8.05,6.98,<3.0,5.2,0.42,5.3,5.3,<2.0,<2.0,1.11,,3.26,0.0174,0.0239,<0.0010,<0.0010,0.0044,0.156,,<0.0070,<0.00010,0.000212,0.00291,<0.00020,,0.0027,<0.000010,1.55,,0.00014,<0.00010,0.00081,<0.010,0.00006,,1.02,0.00146,<0.000020,0.00024,0.00126,0.794,,<0.00010,0.075,<0.00010,1.06,0.0125,,,,,,,,0.00004,<0.000050,0.0012,,2.82,,,,,,,,,,
S2,2009,13-Jul-09,July,L793163-6,1,63.6,34.8,16.8,7.12,<3.0,0.2,0.55,7.6,7.6,<2.0,<2.0,6.9,,9.14,0.0165,0.0419,<0.0010,<0.0010,0.0022,0.078,,0.0255,<0.00010,0.000201,0.00819,<0.00020,,0.0023,0.000033,2.82,,0.00021,<0.00010,0.00099,0.048,0.000097,,2.38,0.00804,<0.000020,0.00277,0.00103,1.95,,<0.00010,0.231,<0.00010,3.44,0.0451,,,,,,,,0.00006,0.000058,<0.0010,,3.36,,,,,,,,,,
S2,2009,13-Jul-09,July,L793163-7,Mid,58.5,34.3,18.5,7.07,<3.0,9.6,0.48,6.9,6.9,<2.0,<2.0,6.19,,8.43,0.0149,0.0432,<0.0010,<0.0010,<0.0020,0.087,,0.0355,<0.00010,0.000196,0.00742,<0.00020,,0.0056,<0.000010,3.14,,0.00035,<0.00010,0.00118,0.053,0.000168,,2.59,0.0111,<0.000020,0.00229,0.00126,2.12,,<0.00010,0.244,<0.00010,3.78,0.0398,,,,,,,,0.000058,0.000084,<0.0030,,3.57,,,,,,,,,,
S2,2009,31-Jul-09,August,L801529-14,1,39.3,22.1,10.8,6.63,<3.0,1.7,0.42,5.4,5.4,<2.0,<2.0,3.67,,5.66,0.0092,0.0077,<0.0010,<0.0010,0.0025,0.092,,0.0159,<0.00010,0.000204,0.0048,<0.00020,,0.0029,<0.000010,1.96,,<0.00010,<0.00010,0.00115,0.023,0.000219,,1.43,0.00467,<0.000020,0.00122,0.00152,1.28,,<0.00010,0.12,<0.00010,2.05,0.0241,,,,,,,,0.000039,<0.000050,0.0024,,2.69,,,,,,,,,,
S2,2009,31-Jul-09,August,L801529-15,1,37.9,21.4,10.5,6.65,<3.0,1.9,0.42,5.3,5.3,<2.0,<2.0,3.48,,5.48,0.0068,0.008,<0.0010,<0.0010,0.0031,0.082,,0.0162,<0.00010,0.000197,0.00433,<0.00020,,0.0016,<0.000010,1.9,,<0.00010,<0.00010,0.00074,0.022,0.000691,,1.39,0.00458,<0.000020,0.00111,0.00101,1.22,,<0.00010,0.123,<0.00010,2,0.0231,,,,,,,,0.000037,<0.000050,<0.0010,,2.63,,,,,,,,,,
S2,2009,31-Jul-09,August,L801529-16,1,37.6,20.8,10.5,6.66,<3.0,4.3,0.44,4.6,4.6,<2.0,<2.0,3.43,,5.42,0.0054,0.0079,<0.0010,<0.0010,0.0055,0.082,,0.0186,<0.00010,0.000196,0.00453,<0.00020,,0.0017,<0.000010,1.91,,<0.00010,<0.00010,0.00075,0.022,0.000664,,1.4,0.0048,<0.000020,0.00112,0.00103,1.21,,<0.00010,0.12,<0.00010,1.96,0.0228,,,,,,,,0.000038,<0.000050,<0.0010,,2.63,,,,,,,,,,
S2,2009,31-Jul-09,August,L801530-11,3.5,38.9,20.7,10.5,7.04,<3.0,5.6,0.59,4.9,4.9,<2.0,<2.0,3.27,,5.06,0.0052,0.0077,<0.0010,<0.0010,0.004,0.192,,0.0151,<0.00010,0.00019,0.0045,<0.00020,,0.0018,<0.000010,1.9,,<0.00010,<0.00010,0.00074,0.022,0.000533,,1.4,0.00463,<0.000020,0.0012,0.00097,1.23,,<0.00010,0.116,<0.00010,2.01,0.0236,,,,,,,,0.000036,<0.000050,<0.0010,,2.75,,,,,,,,,,
S2,2009,31-Jul-09,August,L801530-12,3.5,35.2,18.7,9.49,6.99,<3.0,5.1,0.47,4.8,4.8,<2.0,<2.0,2.75,,4.49,0.0059,0.0078,<0.0010,<0.0010,0.0026,0.182,,0.0137,<0.00010,0.000193,0.00411,<0.00020,,0.0019,<0.000010,1.71,,<0.00010,<0.00010,0.00067,0.019,0.000589,,1.27,0.00488,<0.000020,0.00093,0.00102,1.09,,<0.00010,0.104,<0.00010,1.75,0.0205,,,,,,,,0.000038,<0.000050,<0.0010,,2.62,,,,,,,,,,
S2,2009,31-Jul-09,August,L801530-16,3.5,38.1,19.5,9.58,7.05,<3.0,3.6,0.5,4.3,4.3,<2.0,<2.0,3.14,,4.95,0.0081,0.0084,<0.0010,<0.0010,0.0033,0.182,,0.014,<0.00010,0.000186,0.00404,<0.00020,,0.0016,<0.000010,1.71,,<0.00010,<0.00010,0.00068,0.02,0.00134,,1.29,0.00475,<0.000020,0.000923,0.001,1.1,,<0.00010,0.109,<0.00010,1.77,0.0203,,,,,,,,0.000035,<0.000050,<0.0010,,2.87,,,,,,,,,,
S2,2009,6-Sep-09,September,L816812-9,1,30.1,17.1,8.63,6.7,<3.0,3.6,0.38,4.4,4.4,<2.0,<2.0,2.52,,4.22,0.0062,<0.0050,<0.0010,<0.0010,0.0023,0.07,,0.0059,<0.00010,0.000173,0.0033,<0.00020,,0.0016,<0.000010,1.58,,<0.00010,<0.00010,0.00062,0.026,<0.000050,,1.14,0.00355,<0.000020,0.00084,0.00077,0.976,,<0.00010,<0.050,<0.00010,1.52,0.0172,,,,,,,,0.00003,<0.000050,<0.0010,,2.42,,,,,,,,,,
S2,2009,6-Sep-09,September,L816812-8,2,29.7,17.5,8.55,6.64,<3.0,0.2,0.34,5.1,5.1,<2.0,<2.0,2.56,,4.26,0.0063,<0.0050,<0.0010,<0.0010,0.0023,0.07,,0.0057,<0.00010,0.000181,0.00319,<0.00020,,0.0016,<0.000010,1.57,,<0.00010,<0.00010,0.00057,0.016,0.000082,,1.13,0.00353,<0.000020,0.000825,0.00074,0.971,,<0.00010,0.06,<0.00010,1.52,0.017,,,,,,,,0.000029,<0.000050,<0.0010,,2.39,,,,,,,,,,
S3,2009,17-May-09,April,L766367-1,7,27.1,14.5,7.53,7.01,<3.0,-7,0.17,5.2,5.2,<2.0,<2.0,1.48,,3.75,0.0182,0.0232,<0.0010,<0.0010,<0.0020,0.187,,0.006,<0.00010,0.000173,0.00268,<0.00020,,0.0029,<0.000010,1.41,,0.00012,<0.00010,0.00085,<0.010,<0.000050,,0.971,0.00131,<0.000020,0.000264,0.00111,0.771,,<0.00010,0.098,<0.00010,0.978,0.0121,,,,,,,,0.000035,<0.000050,0.0014,,2.7,,,,,,,,,,
S3,2009,17-May-09,April,L766367-2,7,32.3,17,9.17,6.84,<3.0,-4.3,0.21,4.9,4.9,<2.0,<2.0,2.18,,4.62,0.016,0.0674,0.0018,<0.0010,<0.0020,0.171,,0.007,<0.00010,0.000178,0.00287,<0.00020,,0.0021,<0.000010,1.69,,<0.00010,<0.00010,0.00082,0.011,<0.000050,,1.2,0.00234,<0.000020,0.000361,0.00102,0.932,,<0.00010,0.207,<0.00010,1.24,0.0156,,,,,,,,0.000035,<0.000050,0.002,,2.81,,,,,,,,,,
S3,2009,17-May-09,April,L766367-3,12,63.6,32.8,17.4,6.81,<3.0,-5.3,0.18,7.3,7.3,<2.0,<2.0,6.37,,9.96,0.0202,0.129,0.0015,<0.0010,<0.0020,0.169,,0.0125,<0.00010,0.000175,0.00512,<0.00020,,0.0025,<0.000010,2.86,,0.00029,<0.00010,0.00086,<0.010,<0.000050,,2.5,0.00141,<0.000020,0.00189,0.0009,1.66,,<0.00010,0.418,<0.00010,3.14,0.0362,,,,,,,,0.000044,<0.000050,<0.0010,,3.12,,,,,,,,,,
S3,2009,17-May-09,April,L766367-4,12,60.7,31,16,6.84,4.4,-7.1,1.24,6.8,6.8,<2.0,<2.0,6.06,,9.53,0.0177,0.124,0.0012,<0.0010,0.0066,0.164,,0.0226,<0.00010,0.000352,0.00504,<0.00020,,0.0034,<0.000010,2.64,,0.00031,<0.00010,0.00091,0.042,<0.000050,,2.28,0.0119,<0.000020,0.00151,0.00101,1.54,,<0.00010,0.395,<0.00010,2.8,0.0325,,,,,,,,0.000047,<0.000050,<0.0010,,3.05,,,,,,,,,,
